cut_Very Good,a4,depth,b5,b3,b1,color_E,color_I,b9,color_J,a7,b2,a2,price,color_H,a6,color_G,color_F,a3,a1,outcome
False,0.581287020351738,62.0,0.844600757118315,0.763740822905675,0.802133401390165,False,False,1.40629658501374,False,0.685538373171415,0.415156894363463,0.654765199171379,734,False,1.8443376662234,False,False,0.256414532195777,0.425498529104516,-10.1059421915604
False,0.225542776286602,61.0,0.341331741306931,0.960859148064628,0.980194775620475,False,False,0.300920138417948,False,-0.717053237828112,0.247966566355899,0.971449778648093,802,False,-0.429579624843984,True,False,0.738355310866609,0.23571941931732,7.70690301833013
False,0.441359474556521,61.5,0.0148406915832311,0.98148800432682,0.712173588108271,False,False,1.90718579686645,False,0.870332599081329,0.719954113010317,0.476235541515052,2646,False,0.175455571339126,False,True,0.463429183932021,0.465952294878662,16.0261960260395
False,0.394487329060212,60.5,0.298009405145422,0.233693540329114,0.854222462279722,False,False,-0.402646327856433,False,-0.849734619627552,0.878714008722454,0.843921955209225,9120,False,-1.37275404353732,False,True,0.80670024920255,0.310436268802732,-8.08255469667516
False,0.545754170510918,63.2,0.250488349003717,0.103719474980608,0.531020082067698,False,False,1.41055860096321,False,-0.0267663423757308,0.0251793994102627,0.203642457490787,684,False,-0.357087051026039,True,False,0.285455880686641,0.297283337451518,-18.0067445525378
True,0.379101853817701,62.3,0.584293364780024,0.517647118074819,0.836784382583574,True,False,-0.454067393647685,False,-0.546805561986008,0.723233824130148,0.970799453789368,878,False,0.0928716243088454,False,False,0.985321528278291,0.909608491929248,4.98082456733897
True,0.623344911728054,62.8,0.740637104259804,0.719716181047261,0.859157222090289,True,False,-1.47580761898471,False,-0.612388220400283,0.978338754270226,0.0454099324997515,958,False,0.493864669098134,False,False,0.766615037573502,0.696865818230435,-7.30664116946356
True,0.326894022058696,58.6,0.440803307108581,0.993875164305791,0.781997501151636,False,False,-0.567978881426956,False,-0.938961387072021,0.324026910355315,0.995740007143468,1244,False,-1.12840358066382,False,True,0.402170955669135,0.157273590099067,0.687375877702678
False,0.245785888284445,63.2,0.527365527814254,0.801580322673544,0.940806231461465,False,False,-0.29878427449459,False,0.424240415073809,0.339305788045749,0.89676058338955,4038,False,0.837762581750853,True,False,0.13332123006694,0.237835356267169,4.99267221680463
False,0.682761926902458,59.0,0.958827754715458,0.767508635064587,0.959276680834591,True,False,0.0116386601851437,False,1.79398666516861,0.640949052060023,0.363647643011063,11838,False,1.05859258407607,False,False,0.0923819614108652,0.587432425701991,11.2189384012981
True,0.883202380267903,60.9,0.72179555031471,0.0927804720122367,0.189657132374123,False,False,-0.932336844881237,False,-1.2357790176119,0.553758022375405,0.195471567334607,559,False,-0.228737496963209,True,False,0.637218672549352,0.215101097710431,-14.7780918311026
False,0.140976016176865,61.3,0.926150797633454,0.914373149862513,0.510280393296853,False,False,-0.560423899993425,False,0.192608121430438,0.207967205205932,0.608323623426259,5882,False,0.244199919514164,False,True,0.48784165782854,0.448424150701612,-4.95367208785995
False,0.624733983073384,60.2,0.468537959968671,0.237113566370681,0.2150685088709,False,False,-0.205105652898517,False,-0.298261861909174,0.025760501390323,0.873591538984329,1245,False,0.796356342528229,True,False,0.159854271216318,0.330718600191176,5.06973075495861
False,0.134969603735954,62.5,0.307964668842033,0.452197370817885,0.310220064828172,False,False,-1.06130907549756,False,0.135208417381737,0.578346329974011,0.13834419590421,983,True,-0.566968087711128,False,False,0.92432463914156,0.561977056553587,-11.6003975015916
True,0.0310271063353866,62.0,0.812980650225654,0.662788085406646,0.909868955612183,False,False,-1.68353576539156,False,1.18174759336776,0.933158251224086,0.937563841929659,844,False,-0.272001101259472,False,False,0.634794771438465,0.648342642234638,-8.15208927121927
False,0.731604317435995,61.5,0.436173138441518,0.174868687521666,0.0804181098937988,False,False,-0.195159189966895,False,0.113970393371748,0.0455150478519499,0.0098496144637465,1787,False,-0.683035009372358,False,False,0.519401520723477,0.5340013965033,-3.95029925005549
False,0.129134135320783,65.6,0.560084905708209,0.769559146370739,0.318459706846625,True,False,-0.466338236177696,False,-0.541837907250106,0.0611676208209246,0.75414718571119,4926,False,-1.01246442437409,False,False,0.210804114351049,0.898622532375157,-0.855778699506728
False,0.520029377890751,61.9,0.495066104689613,0.0222212031949312,0.11400577868335,False,False,-0.636883671330614,False,0.432700759336984,0.779462967300788,0.25911963544786,12831,False,-0.693741177129396,True,False,0.838711149059236,0.0783819525968283,-20.2273120218001
True,0.150741656078026,62.9,0.483532469719648,0.884810619754717,0.387951177777723,True,False,1.99437860867037,False,-0.506654170526329,0.869757025735453,0.483660644618794,2567,False,-0.853460076290641,False,False,0.260113290278241,0.569860928924754,-20.3008338361618
False,0.870470008580014,61.8,0.241528603481129,0.624457520898432,0.407986314967275,False,False,0.199184209241067,False,1.27377170118572,0.208119204267859,0.347448426764458,689,False,1.54235681850705,True,False,0.83463486819528,0.475133487721905,-15.826541996225
False,0.817437540739775,62.6,0.716680978424847,0.0031249052844941,0.110904218163341,False,False,0.112506336190173,False,-1.31642984169573,0.46140939113684,0.271436381619424,1915,False,-2.2741947603623,True,False,0.68412567442283,0.197005310095847,-18.8962740750339
False,0.421009165467694,61.0,0.756971490569413,0.162061558570713,0.455109079834074,True,False,-1.38005743330524,False,-0.126974432266724,0.927878672024235,0.690444057341665,630,False,0.838755061783452,False,False,0.895492099225521,0.454409470781684,0.0188222908249212
False,0.415772246429697,60.7,0.151239385595545,0.814947089646012,0.721716501982883,False,False,0.741461939112346,True,-0.741243787020949,0.508943123044446,0.367070848122239,11447,False,-0.819861909426399,False,False,0.687107146484777,0.38337607588619,-5.98826538945701
True,0.491344878682867,59.7,0.946645852643996,0.326315100537613,0.246729345992208,False,False,0.810174680661809,False,-0.722776458876485,0.364643056411296,0.134505935711786,715,False,-1.90657763088109,True,False,0.730535908835009,0.844603106146678,6.65516210071341
True,0.561282770009711,63.4,0.229802928632125,0.546915206126869,0.624742623185739,False,False,0.176529501329384,False,-1.84426201281653,0.80741173401475,0.505262095248327,10206,True,-0.3062611805452,False,False,0.392200816655532,0.626522789010778,-15.103745998623
False,0.399474166100845,61.8,0.514628699980676,0.687225121073425,0.467594172107056,True,False,-0.268867119379399,False,-1.32601703753362,0.666233132127672,0.898846285184845,967,False,-0.176249178811454,False,False,0.951154205016792,0.364399756072089,6.70701570167655
False,0.137619725195691,60.0,0.56729355128482,0.720460175769404,0.184086482739076,False,False,-1.67273995793144,False,1.67807785913674,0.833967390237376,0.203057582257316,6659,False,1.3808835156914,False,True,0.283419140381739,0.83456535381265,1.41637593126634
False,0.756490936502814,61.3,0.578199416399002,0.848570721456781,0.9644022770226,False,False,1.15556391268615,False,1.01151516636701,0.890000101178885,0.606178388465196,798,False,1.40684041976479,False,False,0.465201320126653,0.809113592840731,-0.182694134709932
False,0.91929070930928,61.6,0.0046592936851084,0.465436758939177,0.942815299611539,False,False,0.768402348914793,False,-0.355086761727753,0.818057866767049,0.0016205094289034,765,True,-0.125250037415351,False,False,0.603694901103154,0.846993583254516,-6.07497995526873
True,0.94180481787771,59.8,0.772601480130106,0.966918780468404,0.041116415290162,False,False,-1.5759686061247,False,-0.227537453547086,0.0045737377367913,0.37993953959085,5500,False,-0.430230423799482,False,True,0.766874472610652,0.36983161745593,-0.35032692989169
False,0.351511118933558,62.6,0.739669897593558,0.134202990215272,0.596130706137046,False,False,0.249213005764791,False,-0.259828729445713,0.022313684457913,0.50602962798439,683,True,-0.133945629915565,False,False,0.0559214460663497,0.258456606883556,-8.36769317540321
False,0.821581159951165,61.3,0.651922485092655,0.351731249364093,0.84091167524457,True,False,-1.39599487301128,False,0.363992453452525,0.589332746574655,0.99794512684457,895,False,0.125534937395996,False,False,0.896291549550369,0.400831437902525,-2.27612235135297
False,0.859952034195885,61.9,0.484592379303649,0.146332708653063,0.630080320406705,False,False,-1.21685197413438,False,0.0656861435245697,0.937810147879645,0.871609317138791,14167,True,1.52679822375464,False,False,0.154998856829479,0.214045451022685,-7.765140280886
False,0.013450909871608,64.1,0.606894057011232,0.0879482706077397,0.369613639544696,True,False,1.85981484744452,False,0.668503023245006,0.672197898151353,0.95769433490932,1228,False,-0.213018121292249,False,False,0.228195847244933,0.903487216681242,-19.3566065289437
False,0.9496404833626,63.8,0.381861950270832,0.0625089332461357,0.921923902118579,False,False,0.708751726490935,False,0.850685305704014,0.111206735018641,0.457820350769907,4826,True,1.33997486867912,False,False,0.0869841545354575,0.773662898223847,-4.65185632755835
False,0.0078525529243052,61.9,0.0774498684331775,0.237148129846901,0.169322157511488,False,False,-0.829825139250821,False,0.0918941951173394,0.893400834873319,0.850009272573516,17555,False,-0.303332796679854,True,False,0.40168117522262,0.235230577876791,-15.817289649419
False,0.19715291284956,61.3,0.56090927310288,0.364118299912661,0.887616616208106,True,False,-0.104207981617849,False,0.116136874548707,0.248238674830645,0.201329937437549,1746,False,1.54887651927186,False,False,0.191055049886927,0.112932672025636,-9.6506215839665
False,0.434099619509652,62.3,0.527769173495472,0.539119925349951,0.720793360844255,False,False,-0.442621127037578,False,0.422881765791253,0.275462015066296,0.500922529725358,1175,False,-0.832926626608561,False,True,0.935469772666693,0.209234044188634,-20.2683960620621
False,0.777497415430844,59.7,0.0032003438100218,0.697394180111587,0.32940441230312,False,False,-1.11354369288804,False,-1.41989582038903,0.5235101939179,0.612781868549064,2074,True,-0.359738111727955,False,False,0.397154739592224,0.828142831567675,8.01541674332587
False,0.680970951216295,62.9,0.020406813826412,0.225835829041898,0.847788722952828,False,False,-0.859945669829428,False,0.0894415220303009,0.839228550903499,0.799325709696859,911,False,0.784107872594661,False,False,0.258207905804738,0.455249127466232,-7.99175009150636
False,0.652850408805534,61.2,0.722203294048086,0.686008014483377,0.819249664433301,True,False,-2.00756793699864,False,1.11459082391531,0.573885065736249,0.87453375547193,1613,False,0.794575422041049,False,False,0.879915205063298,0.683689680648968,1.65686798533199
False,0.160868270555511,61.9,0.170185270952061,0.306160375243053,0.0425147730857134,True,False,-0.449709340625341,False,0.0459973611121482,0.733092515729368,0.862748602638021,559,False,-0.645862855805365,False,False,0.150992426555604,0.268022031756118,-29.0343580535674
False,0.947921172948554,60.0,0.699175692163408,0.172869736561552,0.795204217080027,False,False,2.23768358999298,False,1.37663657214009,0.784921565325931,0.618024630239233,3584,True,0.747773176060354,False,False,0.208013173891231,0.161938293138519,-16.4629565336272
False,0.0589826598297805,61.2,0.906968774739653,0.876937275985256,0.341768089681864,True,False,0.983930162159263,False,-0.710294965077905,0.562016955344006,0.909624345600605,742,False,-0.133277857463867,False,False,0.388690734514967,0.118905434384942,-2.99486726974107
False,0.238126077922061,61.1,0.582458335207775,0.98839436029084,0.568099951837212,False,False,0.708578615113342,False,-1.12608914489483,0.890240255277604,0.0235143676400185,828,False,-0.888001966861441,False,True,0.773450095904991,0.652293358929455,14.1772055237352
True,0.0901930027175695,62.5,0.645135147729889,0.148271073121578,0.390542392386124,False,False,0.141764601767391,False,0.205012850042594,0.470653971889988,0.979868071386591,1829,False,1.67787524335866,False,False,0.355600918410346,0.368401773041114,-26.26541470544
True,0.0096693343948572,61.6,0.745746910572052,0.35551743558608,0.758370109368116,False,True,0.448672881532223,False,-0.194041987562596,0.374117036582902,0.757667126366869,421,False,1.11365040742803,False,False,0.175962024368346,0.917138116899878,6.41812730342414
True,0.322139542084187,61.8,0.417102432344109,0.208320735022426,0.545967449899763,True,False,-1.09651533537569,False,-0.0716189897968805,0.254373685689643,0.289408716373146,1566,False,-1.16645127093247,False,False,0.29960382822901,0.0082606575451791,-17.8374267431395
False,0.868134279735386,62.2,0.643433556659147,0.629486104473472,0.431690961355343,False,False,1.94225959454216,False,-0.354635131264149,0.208068023435771,0.836988226277754,450,False,-1.24167732235728,True,False,0.708010577131063,0.992077991599217,2.64923172466506
False,0.431564038619399,63.5,0.226233542896807,0.399324246915057,0.0993906047660857,False,False,-1.3642320848555,False,-1.99055538010423,0.456771750003099,0.859714250545949,1710,True,-0.83263348178211,False,False,0.622586911777034,0.491666509304196,-31.3515012782206
False,0.0311311720870435,62.0,0.326163910329342,0.036547030787915,0.0917057613842189,False,False,0.452303070193025,False,1.21170122634058,0.101109344279394,0.572134928777814,5239,False,2.17709994614445,False,True,0.0961504497099668,0.249526243656874,-32.1972011476097
False,0.629966638050973,60.7,0.0906669832766056,0.25524017540738,0.613035579444841,True,False,-0.246782321539257,False,-1.19512991905644,0.780778661835939,0.782799129374325,9346,False,-1.71909236893451,False,False,0.292295618681237,0.796730260364711,2.9080106704226
True,0.597462443634868,63.5,0.732019162969664,0.875985524849966,0.712672638706863,False,False,-0.154537316832495,False,-0.427762928339273,0.357020049588755,0.556490172166377,1944,False,0.623996165770111,False,True,0.103965587448329,0.427832251414657,-7.09671697928514
False,0.336215240415186,60.8,0.982809563400224,0.273650180315599,0.635632304241881,False,False,-0.491302968116158,False,-0.885231679414648,0.164420312503353,0.490629686508328,802,False,-0.330049236794964,False,True,0.897185309324414,0.365117266075686,-9.46095243705242
False,0.855465188389644,63.3,0.623164469376206,0.0985822363290936,0.955147221917287,True,False,-1.65372128637193,False,-1.18379460805671,0.0216494866181165,0.725387824466452,561,False,-0.404916424480012,False,False,0.048919977620244,0.373851241078228,-4.68266239550396
False,0.541336957132444,61.1,0.0118983057327569,0.575109881581739,0.764285780256614,False,False,1.41820985443011,False,-0.902180177356517,0.294178865849972,0.553024566732347,3774,True,0.400724125180067,False,False,0.227018805919215,0.957832976942882,27.808150798981
True,0.958256783895195,62.8,0.51402995781973,0.126923830248415,0.817279438953847,False,False,0.122682758680245,False,1.4545238932838,0.78916062344797,0.239645432215184,4964,False,1.36650111835694,False,False,0.640444814227521,0.380221240455285,6.58562284742278
False,0.869475692277774,60.2,0.606255251215771,0.694207944208756,0.403209426673129,False,False,1.38792198129965,False,2.20159033233686,0.673228092491627,0.391754427459091,5534,False,1.65059366448409,True,False,0.0598530676215887,0.249310477869585,2.11846840125051
False,0.10457551991567,62.0,0.845787108177319,0.22896058508195,0.535883883945644,False,False,0.740577666667304,False,-0.279962103529041,0.495388174196705,0.14000888587907,5523,True,-1.1944851818317,False,False,0.273841537535191,0.0820918078534305,-20.6918435773103
False,0.421652113320306,59.1,0.247636618325487,0.296832733787596,0.799167600926012,False,False,-0.683111491262713,False,-0.222394310100023,0.347503731725737,0.395810331217945,2572,True,0.485291517235005,False,False,0.118631324265152,0.136716808425263,-4.05638980923491
False,0.455452660098672,61.9,0.477845230372623,0.297471682541072,0.202335687121376,False,True,-0.254867400598786,False,0.69328982301006,0.405294396681711,0.690864641219378,2637,False,-0.528446219349999,False,False,0.880770544754341,0.954353573964909,-17.9378863730835
False,0.334797479212284,61.3,0.887778709642589,0.399719262961298,0.212702202610672,False,False,0.243168153777224,False,-0.201666439763738,0.144781701033935,0.851297880057246,11118,False,-0.740281910617813,True,False,0.587036774726585,0.497011728119105,-6.75415957630406
False,0.713618783745915,61.4,0.0886958916671574,0.285474115982652,0.938263768097386,False,False,0.825707524066852,False,0.263921795902658,0.639188672648743,0.750031311064959,1197,False,0.507060864795365,False,False,0.891061323462054,0.148986994754523,-2.79942027566938
False,0.942139030899853,62.4,0.338427687296644,0.872626515338197,0.981607974972576,False,False,-0.669359277812888,True,-0.18268663643659,0.678587634116411,0.843518562614918,1035,False,-0.0457093029797067,False,False,0.198720197426155,0.138444058597088,-14.3488613389815
False,0.153706550830975,62.1,0.168957121437415,0.941332505783066,0.247517184121534,True,False,-0.846917964771751,False,1.39921092157281,0.260431688278914,0.772586388979107,900,False,0.543869654092975,False,False,0.901136656058952,0.761954494286329,-22.1125773183439
False,0.666881479555741,60.3,0.898014539619908,0.606429453240708,0.205368004273623,False,True,0.539011558733046,False,-1.07744898730964,0.203839960275218,0.177811198867857,5148,False,-0.151224524688082,False,False,0.69205953204073,0.573267437051982,2.4859596891011
False,0.0517358111683279,62.1,0.371310926508158,0.19516102806665,0.688299850327894,False,False,-0.660129600475365,False,-0.0688603986114696,0.171869142679498,0.854464615928009,462,False,0.12482641072318,False,False,0.0261825062334538,0.64887676294893,-11.288435284687
False,0.302810647524893,60.2,0.484830179717392,0.323819812387228,0.106180803151801,False,False,-1.888530498724,False,-0.798474785803321,0.647176453610882,0.58349249814637,3672,False,-1.07600477574786,True,False,0.784728156169877,0.646907640853897,-6.89240287388609
False,0.410752607043833,62.6,0.551856307080016,0.0693292249925435,0.757594581693411,False,False,1.99240911560757,False,2.60417301853575,0.954202276887372,0.463509550318122,2956,False,0.988595188569956,False,True,0.255625492194667,0.602417604532093,-5.15137961720068
False,0.792425412219018,61.6,0.797776994528249,0.0877684846054763,0.85210589831695,True,False,-0.49627769478254,False,1.14735646956701,0.561240364797413,0.884680402930826,2019,False,2.0850531697909,False,False,0.30964895687066,0.576124652987346,0.472975771758017
False,0.601268755970523,61.6,0.480300473282114,0.287729288684204,0.617679083487019,True,False,-1.82664087132013,False,-0.408763530829736,0.486674508079886,0.855246318969876,1884,False,1.04698831537106,False,False,0.86097384383902,0.0936288351658732,4.43418940600736
False,0.630534530617297,61.9,0.978086250601336,0.263078433927149,0.947300355881453,False,False,-0.626577994961902,False,0.81998888111822,0.926133358385414,0.886125993449241,720,False,0.917337924324189,True,False,0.535115768201649,0.334675894584507,5.54727811978903
False,0.243591963546351,61.9,0.750688607105985,0.546287207864225,0.52339702192694,False,False,1.09919222624477,False,-1.51915755522731,0.21052249870263,0.698215630371124,907,True,-1.79421936736157,False,False,0.159494725521654,0.408066059928387,-11.0695076347861
False,0.69165960047394,61.8,0.266520047094673,0.706550494069234,0.141912694321945,False,False,1.54758792112703,False,-0.203114252877547,0.346780869178474,0.585349449655041,579,True,-0.561385005452608,False,False,0.24810692993924,0.364972062176093,-10.6248990359736
False,0.915178709663451,62.1,0.930194984655827,0.758759756339714,0.437772781588137,False,False,-0.587253624111339,False,-0.29088896531414,0.176270118448883,0.835008726455271,4020,True,-1.29983962253932,False,False,0.873091434128583,0.4264981681481,-4.5962033732568
False,0.54798523359932,62.2,0.832592477090657,0.242806788533926,0.562842647079378,False,True,-0.847930765908882,False,-1.14174648204391,0.671320571796969,0.236698437482119,7056,False,-0.0287319937465853,False,False,0.614529105601832,0.893046751618385,-3.28674122042165
False,0.97153377183713,61.9,0.362306718481705,0.207022972870618,0.675433369819075,False,False,-0.376159605927695,False,0.20862305646961,0.83707025879994,0.206193400314078,4159,False,-1.77025910138341,False,False,0.233704425860196,0.461509854067117,-30.8282868597193
False,0.562752872472629,60.1,0.0577066768892109,0.492550969589502,0.641006351448596,False,False,2.51048543499501,False,0.451312970650759,0.563617335166782,0.394874145975336,10330,True,0.79891843862731,False,False,0.266568658407778,0.430832113139331,7.18866744455432
False,0.694585136370733,62.4,0.598383344244212,0.608603684930131,0.271067201392725,False,False,2.88268839394213,False,0.809521453367621,0.216771744191647,0.531141408020631,6987,True,1.97472100347379,False,False,0.860115175368264,0.5131231227424,-14.0956175189517
False,0.37040072446689,61.9,0.226882075658068,0.31333859753795,0.576313498197123,False,False,-1.25851424298588,False,-1.06436253029254,0.215201428625733,0.778550772694871,1637,False,0.472846963689657,True,False,0.0589037684258074,0.813858249224722,0.592067160989075
False,0.361685244832188,62.0,0.468244583811611,0.698007521452382,0.599092092830688,False,False,0.547286789255556,False,1.34854936274625,0.584027185803279,0.453399129677564,829,False,0.0649874792603814,False,False,0.467781457351521,0.965521453879774,-7.22727605775126
True,0.934647459536791,63.0,0.211310083046556,0.0771452439948916,0.0328820485156029,True,False,-0.120201934853016,False,-1.25025047520379,0.724601922789589,0.547196734463796,3300,False,0.264824787116063,False,False,0.528954596957192,0.703006530646235,-15.2029804736605
False,0.524924280587584,58.8,0.627758679678664,0.14229538012296,0.413810857338831,True,False,1.12715816453104,False,-0.826300421232569,0.574207951780409,0.60560509422794,838,False,-0.498131561740078,False,False,0.144634447759017,0.653275691671297,-5.97885312209159
False,0.957417589612305,62.6,0.401442862814292,0.706467060837895,0.792402047431096,False,True,-0.711329200384712,False,-0.341719173141042,0.951076218159869,0.111660447670147,537,False,-0.558514060447433,False,False,0.389961712760851,0.859755027107894,-11.9550907485043
True,0.327161833876744,63.7,0.485152879031375,0.790547859854996,0.427263469900936,False,False,-0.955058166673276,False,-0.0240285630724723,0.414004055783153,0.859418279491365,2168,True,-2.01900794545419,False,False,0.619853451615199,0.555489720543847,-3.05571691845979
False,0.113209306262434,57.4,0.100508881499991,0.0956420444417745,0.454838847508654,False,False,0.905634676735601,False,-0.879867538087508,0.600053476868197,0.781128941802308,1939,True,0.180107053401654,False,False,0.636901565128937,0.975395543966442,-2.3398211410837
False,0.324330763192847,61.8,0.0192650447133929,0.157313730334863,0.6203763182275,True,False,-0.0532374506184765,False,0.903838322280335,0.819967363961041,0.233450557803735,561,False,1.63990555099316,False,False,0.177864740369841,0.444934543920681,-31.1421007332603
False,0.211310711689293,62.6,0.85296571883373,0.0848621749319136,0.411460428731516,False,False,-0.156620618761977,False,-0.363479721561594,0.229302684776485,0.165185158606619,4455,False,0.256955985194728,True,False,0.695245948620141,0.443496083375067,-27.4934196205485
True,0.22581372433342,61.7,0.398641890846193,0.303471262101084,0.72707587108016,False,False,0.0716364556301382,False,1.63258678196426,0.6460331750568,0.0498273519333452,4466,False,-0.0722464884204952,False,False,0.145428498741239,0.057143434882164,-2.37994673357259
True,0.522874543443322,62.9,0.319838341791183,0.034962781239301,0.826688546454534,True,False,-0.709252499529338,False,0.211659139937439,0.780353718902916,0.199609152972698,2085,False,-0.454010438727123,False,False,0.207311941310763,0.545438918285072,-11.2700554881048
False,0.44649121328257,61.1,0.309672972653061,0.100841583916917,0.923236967297271,False,False,-1.04894905867015,False,-0.204698904301899,0.0817102307919413,0.34552703355439,573,True,0.402873157132031,False,False,0.545799691230059,0.92906959191896,8.36073186126189
False,0.297454277519137,61.9,0.243658752180636,0.446836293675005,0.234601596137509,False,False,-1.20636645147331,False,-0.982493522947358,0.215634497348219,0.0710899136029184,906,False,-0.0187629049549725,True,False,0.481986000668258,0.191025677835569,-22.400265594589
False,0.523951120907441,59.3,0.231542204972357,0.913356574717909,0.942445535212755,False,False,-2.45681540250985,False,-0.965468969987785,0.894724781624973,0.423339903121814,1309,True,-1.87883646311186,False,False,0.379186705686152,0.611107982695103,18.777732706727
False,0.805544549366459,62.4,0.891369600081816,0.594457000028342,0.720799030968919,False,False,0.250283211177178,False,-1.22664110211175,0.704889363842085,0.400131663773209,5498,True,-2.34112557498005,False,False,0.709991128649563,0.143520487472415,-25.5331945952231
